,fluxes,equ,ec-code,kcat_MW,E
ALCD1,0.0,meoh_c + nad_c --> fald_c + h_c + nadh_c,,,
TMPK,0.0,atp_c + thmmp_c --> adp_c + thmpp_c,2.7.4.16,6.3204409908789385,0.0
TMDPK,0.0,atp_c + thm_c --> amp_c + thmpp_c,2.7.6.2,10.307789088293976,0.0
HCYSMT,0.0,amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c,2.1.1.10,25904.523613289482,0.0
FMETDF_num1,0.0,fmet_c + h2o_c --> for_c + met__L_c,3.5.1.88,24.303531941158784,0.0
ENOm,14.106742884626044,2pg_c --> h2o_c + pep_c,4.2.1.11,2221.944253775866,0.006348828446372459
UAGCVT_num1,0.0,pep_c + uacgam_c --> h_c + pi_c + uaccg_c,2.5.1.7,59.35730924803292,0.0
ORNTA,0.0,akg_c + orn_c --> glu5sa_c + glu__L_c,2.6.1.13,119.73799902098524,0.0
ACODA_num1,0.0,acorn_c + h2o_c --> ac_c + orn_c,"3.5.1.16,3.5.1.14",93022.71606840246,0.0
TRPS2,0.0,indole_c + ser__L_c --> h2o_c + trp__L_c,4.2.1.20,506.7299032387935,0.0
AROH,0.0,Largn_c + h_c --> co2_c + h2o_c + phe__L_c,,,
PHETA1_num1,0.0,akg_c + phe__L_c --> glu__L_c + phpyr_c,"2.6.1.57,2.6.1.9",13933.763368078706,0.0
LDH_Lm,0.0,lac__L_c + nad_c --> h_c + nadh_c + pyr_c,1.1.1.27,2817.4605255583992,0.0
MMSAD3,0.0,coa_c + msa_c + nad_c --> accoa_c + co2_c + nadh_c,1.2.1.27,31.669553597932076,0.0
P5CD_num1,0.0,1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c,1.5.1.12,382.7050565108757,0.0
ALDD2x_num1,0.0,acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,1.2.1.3,92.7674482729905,0.0
SSALy,0.0,h2o_c + nadp_c + sucsal_c --> 2.0 h_c + nadph_c + succ_c,1.2.1.16,502.09586025464927,0.0
GLYCLTDx,0.0,glyclt_c + nad_c --> glx_c + h_c + nadh_c,"1.1.1.26,1.1.1.79,1.1.1.81",13046909.821612127,0.0
NTP10,0.0,h2o_c + itp_c --> h_c + idp_c + pi_c,3.6.1.15,46.520435793565376,0.0
NDPK9,0.0,atp_c + idp_c --> adp_c + itp_c,2.7.4.6,10341.059768344583,0.0
TYRTA_num1,0.0,akg_c + tyr__L_c --> 34hpp_c + glu__L_c,"2.6.1.57,2.6.1.9",13933.763368078706,0.0
r0186,0.0,ethamp_c + h2o_c --> acald_c + h_c + nh4_c + pi_c,,,
ETHAAL,0.0,etha_c --> acald_c + nh4_c,,,
R00753,0.004355046035779784,lac__L_c --> acald_c + for_c,,,
ALCD2x_num1,0.0,etoh_c + nad_c --> acald_c + h_c + nadh_c,1.1.1.1,45390.92013075872,0.0
G6PDA_num1,0.0,gam6p_c + h2o_c --> f6p_B_c + nh4_c,3.5.99.6,6420.219363944468,0.0
GF6PTA,0.07938409799167023,f6p_B_c + gln__L_c --> gam6p_c + glu__L_c,2.6.1.16,336.0925460197211,0.00023619713954326188
CYSDS,0.0,cys__L_c + h2o_c --> h2s_c + nh4_c + pyr_c,4.4.1.13,89120.57138904127,0.0
SAGH,0.0,h2o_c + sucr_c --> fru_c + glc__D_c,3.2.1.20,11665.852140043917,0.0
ISOMS,0.0,sucr_c --> pala_c,,,
R00818,0.0,2.0 h_c + nadh_c + o2_c + salc_c --> catechol_c + co2_c + h2o_c + nad_c,1.14.13.1,314.3288539399352,0.0
TRE6PH,0.0,h2o_c + tre6p_c --> g6p_A_c + glc__D_c,3.2.1.93,2126.317822289713,0.0
MAL6PG,0.0,h2o_c + malt6p_c --> g6p_A_c + glc__D_c,3.2.1.122,15.646733052826244,0.0
CLB6PH_num1,0.0,6pgg_c + h2o_c --> g6p_A_c + glc__D_c,3.2.1.86,1874.2868543267139,0.0
G3PD1ir,0.0,glyc3p_c + nad_c --> dhap_c + h_c + nadh_c,1.1.1.94,,
GLYK,0.0,atp_c + glyc_c --> adp_c + glyc3p_c,2.7.1.30,53676.94050509637,0.0
G3PCT,0.11232280523407094,ctp_c + glyc3p_c --> cdpglyc_c + ppi_c,2.7.7.39,2215.914694094418,5.068913777837198e-05
SULR,0.04737900151752643,4.0 h_c + 3.0 nadph_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nadp_c,1.8.1.2,8395.61783659682,5.643301355499954e-06
HEX7_num1,0.0,atp_c + fru_c --> adp_c + f6p_B_c,2.7.1.4,149932.36366956294,0.0
SBTD_D2,0.0,nad_c + sbt__D_c --> fru_c + h_c + nadh_c,1.1.1.14,2393.898153528727,0.0
R00878,0.0,glc__D_c --> fru_c,5.3.1.5,337.718783335043,0.0
CYSS_2_num1,0.04737900151752643,acser_c + h2s_c --> ac_c + cys__L_c + h_c,2.5.1.47,14121.686418370877,3.355052655459844e-06
AMPTASECGe,0.0,cgly_c + h2o_c --> cys__L_c + gly_c,3.4.11.1,18225.881906124425,0.0
PTA2,0.0,h_c + pi_c + ppcoa_c --> coa_c + ppap_c,2.3.1.8,37911.18689673737,0.0
MACCOAT_num1,0.0,accoa_c + ppcoa_c --> 2maacoa_c + coa_c,"2.3.1.16,2.3.1.9",7003.420346478321,0.0
MCITSm,0.0,h2o_c + oaa_c + ppcoa_c --> 2mcit_c + coa_c + h_c,2.3.3.5,1564.7560356764798,0.0
MMTSAO,0.0,coa_c + mmtsa_c + nad_c --> co2_c + nadh_c + ppcoa_c,1.2.1.27,31.669553597932076,0.0
DHFR,0.0,nadp_c + thf_c --> dhf_c + h_c + nadph_c,1.5.1.3,10485.27977486218,0.0
THFGLUS,0.0,atp_c + glu__L_c + thf_c --> adp_c + h_c + pi_c + thfglu_c,"6.3.2.12,6.3.2.17",3024.2268276257378,0.0
FTHFLi,0.0,atp_c + for_c + thf_c --> 10fthf_c + adp_c + pi_c,"3.5.4.9,1.5.1.5",22860.890890011065,0.0
FTHFD,0.16013627926191853,10fthf_c + h2o_c --> for_c + h_c + thf_c,3.5.1.10,,
GHMT2r,0.0,gly_c + h2o_c + mlthf_c --> ser__L_c + thf_c,2.1.2.1,1378.041596476659,0.0
METS_1,0.03155300766411809,5mthf_c + hcys__L_c --> met__L_c + thf_c,,238873.04346085066,1.3209111922789802e-07
GLGC,0.0,atp_c + g1p_c --> adpglc_c + ppi_c,2.7.7.27,,
G1PCTYT,0.0,ctp_c + g1p_c --> cdpglc_c + ppi_c,2.7.7.33,,
PGMTh,0.0,g1p_c --> g6p_A_c,5.4.2.10,58.21550426102053,0.0
ITCY,0.0,cytd_c + itp_c --> cmp_c + idp_c,2.7.1.48,235.5308037943516,0.0
NTD2_num1,0.0,h2o_c + ump_c --> h_c + pi_c + uri_c,"3.1.3.5,3.1.4.16",285.7390256256276,0.0
URIK1,0.0,atp_c + uri_c --> adp_c + ump_c,2.7.1.48,235.5308037943516,0.0
OMPDC,0.030637646700854313,h_c + orot5p_c --> co2_c + ump_c,4.1.1.23,8322.891469706841,3.681130147181106e-06
UPPRT_num1,0.0,prpp_c + ura_c --> ppi_c + ump_c,2.4.2.9,151.1027219330852,0.0
UTUP,0.0,uri_c + utp_c --> udp_c + ump_c,2.7.1.48,235.5308037943516,0.0
URIK2,0.0,gtp_c + uri_c --> gdp_c + ump_c,2.7.1.48,235.5308037943516,0.0
URIK3,0.0,itp_c + uri_c --> idp_c + ump_c,2.7.1.48,235.5308037943516,0.0
ATNS_nh4,0.015104719939284993,chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c,"4.1.3.27,2.6.1.85",9997.374645043425,1.5108686505785523e-06
ANS,0.0,chor_c + gln__L_c --> anth_c + glu__L_c + h_c + pyr_c,"4.1.3.27,2.6.1.85",0.1174626263777948,0.0
THRD_L,0.10122982012732143,thr__L_c --> 2obut_c + nh4_c,4.3.1.19,3677.98541652284,2.7523170611977004e-05
SHSL4r,0.0,h2o_c + suchms_c --> 2obut_c + h_c + nh4_c + succ_c,2.5.1.48,1368.1077064844017,0.0
CYSTGL,0.0,cyst__L_c + h2o_c --> 2obut_c + cys__L_c + nh4_c,4.4.1.1,356.13008729632753,0.0
ALKP_num1,0.0,dhap_c + h2o_c --> dha_c + h_c + pi_c,3.1.3.1,85118.65175375926,0.0
TPI_num1,0.0,g3p_c --> dhap_c,5.3.1.1,738204.4553243861,0.0
MGSA,0.0,dhap_c --> h_c + mthgxl_c + pi_c,4.2.3.3,57976.04023868271,0.0
CHOLK,0.0,atp_c + chol_c --> adp_c + cholp_c,,,
GPDDA1pp_num1,0.0,g3pc_c + h2o_c --> chol_c + glyc3p_c,3.1.4.46,267.8885775305276,0.0
GLYCDx,0.0,glyc_c + nad_c --> dha_c + h_c + nadh_c,,,
ALCD19_num1,0.41708419601725866,glyc_c + nad_c --> glyald_c + h_c + nadh_c,1.1.1.1,45390.92013075872,9.18871428064807e-06
R01049,0.11934242476716632,atp_c + r5p_c --> amp_c + prpp_c,,99114.43255469779,1.2040872523918795e-06
RBKr,0.0,atp_c + rib__D_c --> adp_c + r5p_c,2.7.1.15,965.8775738035654,0.0
ADPRDP,0.0,adprib_c + h2o_c --> amp_c + r5p_c,3.6.1.13,11119.269277543352,0.0
R01056,0.0,r5p_c --> ru5p__D_c,5.3.1.6,539501.8489694028,0.0
R01057,0.004390856252915533,r1p_c --> r5p_c,5.4.2.7,8665.00171050976,5.067346089026012e-07
GAPDHf,14.106742884626044,g3p_c + nad_c + pi_c --> 13dpg_c + nadh_c,1.2.1.12,2679.310325957089,0.005265064948975968
GAPDi_nadp,0.0,13dpg_c + nadph_c --> g3p_c + nadp_c + pi_c,1.2.1.13,4421.870902631439,0.0
DRPA,0.0,2dr5p_c --> acald_c + g3p_c,4.1.2.4,16649.208009697293,0.0
TGBPA,0.0,tagdp__D_c --> dhap_c + g3p_c,,,
FBAf,7.381205867163309,fdp_B_c --> dhap_c + g3p_c,4.1.2.13,641.1286896635697,0.011512830397648518
ATPPRT,0.022715891728857542,atp_c + prpp_c --> ppi_c + prbatp_c,2.4.2.17,114.59211082657706,0.00019823259703484843
GLUPRT,0.046183559537826185,gln__L_c + h2o_c + prpp_c --> glu__L_c + ppi_c + pram_c,2.4.2.14,,
ANPRT,0.015104719939284993,anth_c + prpp_c --> ppi_c + pran_c,2.4.2.18,58.44450882043978,0.00025844549375359665
FUM,0.0,mal__L_c --> fum_c + h2o_c,4.2.1.2,6252.3322295229345,0.0
ADSL1r,0.048545083805562585,dcamp_c --> amp_c + fum_c,4.3.2.2,28.690967064657244,0.0016919988683602961
ARGSL,0.053674661154162494,argsuc_c --> arg__L_c + fum_c,4.3.2.1,27833.917109376158,1.928390493628423e-06
LLEUDr,0.0,h2o_c + leu__L_c + nad_c --> 4mop_c + h_c + nadh_c + nh4_c,1.4.1.9,4836.197648156262,0.0
LEUTAi_num1,0.0,akg_c + leu__L_c --> 4mop_c + glu__L_c,2.6.1.42,1706.282766133735,0.0
GALKr,0.0,atp_c + gal_c --> adp_c + gal1p_c,2.7.1.6,2546.921984222089,0.0
DGGH,0.0,h2o_c + melib_c --> gal_c + glc__D_c,3.2.1.22,8551.243386950953,0.0
RAFGH,0.0,h2o_c + raffin_c --> gal_c + sucr_c,3.2.1.22,8551.243386950953,0.0
ACNMCT,0.0,acnam_c + ctp_c --> cmpacna_c + ppi_c,2.7.7.43,1353.918340402271,0.0
IDIh,0.0,ipdp_c --> dmpp_c,5.3.3.2,26013.87466954335,0.0
NTD11pp_num1,0.0,h2o_c + imp_c --> h_c + ins_c + pi_c,"3.1.3.5,3.1.4.16",285.7390256256276,0.0
IMPC,0.0,h2o_c + imp_c --> fprica_c,"3.5.4.10,2.1.2.3",298.38151328328763,0.0
IMPD,0.020354367461121143,h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c,,97826.86387932698,2.0806521495188685e-07
HXPRT,0.0,hxan_c + prpp_c --> imp_c + ppi_c,2.4.2.8,764.4438293101663,0.0
GMPR,0.0,gmp_c + 2.0 h_c + nadph_c --> imp_c + nadp_c + nh4_c,1.7.1.7,33.84148032476084,0.0
ADSS,0.048545083805562585,asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2.0 h_c + pi_c,6.3.4.4,17.65817231141348,0.0027491567614947973
NDPK8m,0.005752925131188769,atp_c + dadp_c --> adp_c + datp_c,2.7.4.6,10341.059768344583,5.563187197504911e-07
ALATA_D,0.02434867767140905,akg_c + ala__D_c --> glu__D_c + pyr_c,2.6.1.21,13161.452883034506,1.8499992278812318e-06
ALAALAr,0.0,2.0 ala__D_c + atp_c --> adp_c + alaala_c + h_c + pi_c,6.3.2.4,169.92552191132663,0.0
AGMT,0.0,agm_c + h2o_c --> ptrc_c + urea_c,3.5.3.11,168.35872802759866,0.0
R01163,0.022715891728857542,h2o_c + htdol__L_c + nad_c --> 2.0 h_c + his__L_c + nadh_c,1.1.1.23,396.26413849439217,5.7325126152385885e-05
HISDr,0.0,his__L_c --> nh4_c + urcan_c,4.3.1.3,11024.887220819164,0.0
ACOAD1_num1,0.011160818225677228,b2coa_c + h_c + nadh_c --> btcoa_c + nad_c,1.3.8.1,843.4612152485453,1.3232165301623782e-05
PBUTT,0.0,btcoa_c + h_c + pi_c --> butpi_c + coa_c,2.3.1.19,68984.27670675713,0.0
ACACT2r_num1,0.0,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,"2.3.1.16,2.3.1.9",7003.420346478321,0.0
BUTCT,0.0,ac_c + btcoa_c --> C00246_c + accoa_c,2.8.3.8,21866.718988167755,0.0
IBTMr,0.0,ibcoa_c --> btcoa_c,,,
INS2D_num1,0.0,inost_c + nad_c --> 2ins_c + h_c + nadh_c,1.1.1.18,1361.1412047755425,0.0
MI1PP,0.0,h2o_c + mi1p__D_c --> h_c + inost_c + pi_c,3.1.3.25,13123.808916087872,0.0
MI4PP,0.0,h2o_c + mi4p__D_c --> h_c + inost_c + pi_c,3.1.3.25,13123.808916087872,0.0
MI3PP,0.0,h2o_c + mi3p__D_c --> h_c + inost_c + pi_c,3.1.3.25,13123.808916087872,0.0
ACGAMK,0.0,acgam_c + atp_c --> acgam6p_c + adp_c,,,
ACGAM2E,0.0,acgam_c --> acmana_c,,,
IPPS,0.11030474188799101,3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c,2.3.3.13,39.881120304970935,0.00276583859842679
VALTA_num1,0.0,akg_c + val__L_c --> 3mob_c + glu__L_c,2.6.1.42,1706.282766133735,0.0
MTHFD,0.275268743648724,mlthf_c + nadp_c --> methf_c + nadph_c,"3.5.4.9,1.5.1.5",22860.890890011065,1.2041033088916105e-05
GLYCL,0.0,gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c,"1.4.4.2,2.1.2.10",84.00362975245264,0.0
MTHFR3_1,0.0,5mthf_c + nadp_c --> h_c + mlthf_c + nadph_c,1.5.1.20,5498.3368860553,0.0
MOHMT,9.581438794249195e-05,3mob_c + h2o_c + mlthf_c --> 2dhp_c + thf_c,2.1.2.11,9.448195000072062,1.014102566064324e-05
NTD9_num1,0.0,gmp_c + h2o_c --> gsn_c + h_c + pi_c,"3.1.3.5,3.1.4.16",285.7390256256276,0.0
GUAPRT,0.0,gua_c + prpp_c --> gmp_c + ppi_c,2.4.2.8,764.4438293101663,0.0
GMPS,0.020354367461121143,atp_c + nh4_c + xmp_c --> amp_c + gmp_c + h_c + ppi_c,,,
GMPS2,0.0,atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + h_c + ppi_c,6.3.5.2,2747.5938016659547,0.0
ADD_num1,0.0,ade_c + h2o_c + h_c --> hxan_c + nh4_c,3.5.4.2,2428.479084960987,0.0
PRO1xm_num1,-0.07660489832360103,nad_c + pro__L_c <-- 1pyr5c_c + h_c + nadh_c,"1.5.1.2,1.5.99.8",87489.42957192894,-8.755903278649307e-07
P5CR_num1,0.0,nadp_c + pro__L_c <-- 1pyr5c_c + h_c + nadph_c,1.5.1.2,118670.94315762096,0.0
R01253,0.03192244441262092,fad_c + pro__L_c --> 1pyr5c_c + fadh2_c,1.5.5.2,1533.7595780078213,2.0813199715489e-05
NNAM_num1,0.0,h2o_c + ncam_c --> nac_c + nh4_c,3.5.1.19,2743.6265756664898,0.0
FACOAL160p_num1,0.0,atp_c + coa_c + h_c + hdca_c --> amp_c + pmtcoa_c + ppi_c,"6.2.1.3,6.2.1.16",214.08216520591407,0.0
CYSTL,0.0,cyst__L_c + h2o_c --> hcys__L_c + nh4_c + pyr_c,4.4.1.13,89120.57138904127,0.0
CYSTS,0.0,hcys__L_c + ser__L_c --> cyst__L_c + h2o_c,4.2.1.22,2463.6706464776585,0.0
RHCCE,0.0,rhcys_c --> dhptd_c + hcys__L_c,4.4.1.21,12691.732926415318,0.0
4HBZFm,0.0,4hbzcoa_c + h2o_c --> 4hbz_c + coa_c + h_c,,1296356.945275486,0.0
ACONTa,0.26760837227523293,cit_c --> acon_c + h2o_c,"4.2.1.99,4.2.1.3",36205.57328807148,7.391358511188135e-06
GCALDDm_num1,0.0,gcald_c + h2o_c + nad_c --> glyclt_c + 2.0 h_c + nadh_c,1.2.1.3,93.64554241718315,0.0
PGLYCP,0.0,2pglyc_c + h2o_c --> glyclt_c + h_c + pi_c,,,
PPAKr,0.0,atp_c + h_c + prpnte_c --> adp_c + ppap_c,2.7.2.1,20629.504458544274,0.0
AACOAT,0.0,acac_c + atp_c + coa_c + h_c --> aacoa_c + amp_c + ppi_c,"6.2.1.16,6.2.1.3",,
HMGL,0.0,hmgcoa_c --> acac_c + accoa_c,4.1.3.4,4359.290337073679,0.0
BDH,0.0,bhb_c + nad_c --> acac_c + h_c + nadh_c,1.1.1.30,36777.21905450657,0.0
R01365,11.50355957698209,acac_c + btcoa_c --> C00246_c + aacoa_c,2.8.3.9,,
PPNDH,0.04891412543995348,h_c + pphn_c --> co2_c + h2o_c + phpyr_c,4.2.1.51,61734.18291700117,7.923345402613706e-07
R01387,0.0,udpglcur_c --> C02330_c,5.1.3.12,,
HPYRRx,0.41708419601725866,glyc__R_c + nad_c --> h_c + hpyr_c + nadh_c,1.1.1.81,1175.7810567687673,0.0003547294741790382
ASPCT_1,0.030637646700854313,asp__L_c + cbp_c --> cbasp_c + 2.0 h_c + pi_c,2.1.3.2,3418.088976315446,8.963384778204453e-06
OCBTm,0.053674661154162494,cbp_c + orn_c --> citr__L_c + 2.0 h_c + pi_c,2.1.3.3,123687.76588567536,4.339528713274197e-07
MTAN,0.0,5mta_c + h2o_c --> 5mtr_c + ade_c,"3.2.2.16,3.2.2.9",554.6488488467617,0.0
XYLI1,0.0,xyl__D_c --> xylu__D_c,5.3.1.5,337.718783335043,0.0
VALDHr,0.0,h2o_c + nad_c + val__L_c --> 3mob_c + h_c + nadh_c + nh4_c,1.4.1.9,4836.197648156262,0.0
LCADi,0.0,h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c,"1.2.1.22,4.1.2.19",3320.938522514703,0.0
THRD,0.0,nad_c + thr__L_c --> 2aobut_c + h_c + nadh_c,1.1.1.103,3922.6395615794067,0.0
THRS_1,0.0,h2o_c + phom_c --> h_c + pi_c + thr__L_c,4.2.3.1,26350.031887463156,0.0
GPDDA2_num1,0.0,g3pe_c + h2o_c --> etha_c + glyc3p_c,3.1.4.46,267.8885775305276,0.0
GUI1,0.0,glcur_c --> fruur_c,5.3.1.12,4473.781249525451,0.0
DHBS,0.0,23dhb_c + atp_c + h_c --> 23dhba_c + ppi_c,2.7.7.58,206.8494390490504,0.0
DHBD,0.0,23ddhb_c + nad_c --> 23dhb_c + h_c + nadh_c,1.3.1.28,2273.690432181388,0.0
PGKm,0.0,3pg_c + atp_c + h_c --> 13dpg_c + adp_c,2.7.2.3,55275.959601353126,0.0
PGCD,0.0,3pg_c + nad_c --> 3php_c + h_c + nadh_c,1.1.1.95,32484.495392608686,0.0
GLYCK,0.0,atp_c + glyc__R_c --> 3pg_c + adp_c,2.7.1.31,25127.394813000592,0.0
ACPh,0.0,13dpg_c + h2o_c --> 3pg_c + 2.0 h_c + pi_c,3.6.1.7,303802.3139985963,0.0
PGM,0.0,2pg_c --> 3pg_c,5.4.2.1,,
R01519,0.0,15gl_c + h2o_c --> glcn_c + h_c,3.1.1.17,71557.80162591429,0.0
R01520_num1,0.0,glc_D_B_c + nad_c --> 15gl_c + h_c + nadh_c,1.1.1.47,16881893.649175256,0.0
RBK_Dr,0.0,atp_c + rbl__D_c --> adp_c + ru5p__D_c,2.7.1.16,3480.2641324571478,0.0
GND_num1,0.0,6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c,1.1.1.44,895.8507775387503,0.0
RPEh,0.0,ru5p__D_c --> xu5p__D_c,5.1.3.1,205574.58564745824,0.0
ALTRH,0.0,altrn_c --> 2ddglcn_c + h2o_c,4.2.1.7,,
DDGLK,0.0,2ddglcn_c + atp_c --> 2ddg6p_c + adp_c,2.7.1.45,1226.8770047924913,0.0
DKII,0.0,2ddglcn_c + nad_c --> 46dh25dohxn_c + h_c + nadh_c,1.1.1.125,,
ATDAMh,0.0,atp_c + damp_c --> adp_c + dadp_c,2.7.4.3,12.620680558377078,0.0
DATCY,0.0,cytd_c + datp_c --> cmp_c + dadp_c,2.7.1.48,235.5308037943516,0.0
DATUP,0.0,datp_c + uri_c --> dadp_c + ump_c,2.7.1.48,235.5308037943516,0.0
MPL,0.0,h_c + malt_c + pi_c --> g1p_B_c + glc__D_c,2.4.1.8,1406.764964368736,0.0
MALTATr,0.0,accoa_c + malt_c --> acmalt_c + coa_c,2.3.1.79,,
PUNP1_num1,0.0,adn_c + h_c + pi_c --> ade_c + r1p_c,2.4.2.1,327539.2228476859,0.0
3NTD7l_num1,0.0,3amp_p_c + h2o_c --> adn_c + h_c + pi_c,"3.1.3.5,3.1.4.16",285.7390256256276,0.0
TMDK1,0.0,atp_c + thymd_c --> adp_c + dtmp_c,2.7.1.21,36.08363481660878,0.0
NTD5_num1,0.0,dtmp_c + h2o_c --> h_c + pi_c + thymd_c,"3.1.3.5,3.1.4.16",285.7390256256276,0.0
TMDPP,0.0,h_c + pi_c + thymd_c --> 2dr1p_c + thym_c,,,
ARABDI,0.0,arab__D_c --> rbl__D_c,,,
R01582,0.0,akg_c + phe__D_c --> glu__D_c + phpyr_c,2.6.1.21,13161.452883034506,0.0
GLK1_3,0.0,atp_c + glc_D_B_c --> adp_c + g6p_B_c,2.7.1.2,13878.045323295384,0.0
ACOATA_num1,0.0,ACP_c + accoa_c --> acACP_c + coa_c,2.3.1.41,5.5181096717814855,0.0
R01625,6.53007450873159e-05,C03688_c + coa_c --> ACP_c + pap_c,2.7.8.7,35.02148461813053,1.8645910017620978e-06
MCOATA,0.23270867924184863,ACP_c + malcoa_c --> coa_c + malACP_c,2.3.1.39,690.4532046533452,0.000337037582957826
XYLK,0.0,atp_c + xylu__D_c --> adp_c + xu5p__D_c,2.7.1.17,49707.721695425214,0.0
R01641,0.006678541568071711,g3p_c + s7p_c --> r5p_c + xu5p__D_c,2.2.1.1,1605382.5042380006,4.160093653967968e-09
ABTA,0.0,4abut_c + akg_c --> glu__L_c + sucsal_c,2.6.1.19,1805.9899241487467,0.0
OMCDC,0.11030474188799101,3c4mop_c + h_c --> 4mop_c + co2_c,,,
R01654,0.0,10fthf_c + atp_c + glu__L_c --> 10fthfglu__L_c + adp_c + h_c + pi_c,"6.3.2.12,6.3.2.17",3024.2268276257378,0.0
MTHFC_1,0.275268743648724,h2o_c + methf_c --> 10fthf_c + h_c,"3.5.4.9,1.5.1.5",22860.890890011065,1.2041033088916105e-05
DMATT,3.58102171357491e-05,dmpp_c + ipdp_c --> grdp_c + ppi_c,2.5.1.10,874.3110849136758,4.095821013099106e-08
DCMPDA,0.0,dcmp_c + h2o_c + h_c --> dump_c + nh4_c,3.5.4.12,114295.32637299797,0.0
NTD3_num1,0.0,dcmp_c + h2o_c --> dcyt_c + h_c + pi_c,"3.1.3.5,3.1.4.16",285.7390256256276,0.0
CYTK2,0.0,atp_c + dcmp_c --> adp_c + dcdp_c,2.7.4.14,13086.93258114656,0.0
GUAD_1,0.0,gua_c + h2o_c + h_c --> nh4_c + xan_c,3.5.4.3,12554.847238050772,0.0
LCGH_num1,0.0,h2o_c + lcts_c --> gal_c + glc__D_c,3.2.1.23,1254.2216283864136,0.0
BUTKr,0.0,C00246_c + atp_c + h_c --> adp_c + butpi_c,2.7.2.7,90446.06955808238,0.0
CHRS,0.09491594381003562,3psme_c --> chor_c + h_c + pi_c,4.2.3.5,9.233322603505457,0.0102797170515845
CHORM_num1,0.0,chor_c --> pphn_c,"2.5.1.54,5.4.99.5",2609.110786718129,0.0
ADCS,4.945358229554758e-05,chor_c + gln__L_c --> 4adcho_c + glu__L_c,"2.6.1.85,4.1.3.27",0.21618679086403844,0.00022875394975750078
ICHORS_num1,0.0,chor_c --> ichor_c,5.4.4.2,698.1773640751068,0.0
NAMNPP,0.0,nicrnt_c + ppi_c --> h_c + nac_c + prpp_c,2.4.2.11,,
PPOR_1,0.030811834631365862,nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c,1.3.1.12,3390.810912467362,9.08686312117159e-06
R01731,0.0,Largn_c + oaa_c --> asp__L_c + pphn_c,"2.6.1.57,2.6.1.9",13933.763368078706,0.0
GLYOX_num1,0.0,h2o_c + lgt__S_c --> gthrd_c + h_c + lac__D_c,,892808.8878282253,0.0
GNKh,0.0,atp_c + glcn_c --> 6pgc_c + adp_c,2.7.1.12,591.9326703315418,0.0
HOXPRx,0.0,glyc__R_c + nad_c --> 2h3oppan_c + h_c + nadh_c,1.1.1.60,15590.470916621236,0.0
TARTDC,0.0,h_c + tartr__L_c --> co2_c + glyc__R_c,"1.1.1.83,4.1.1.73,1.1.1.93",9665.78023382614,0.0
r0393_num1,0.0,glyald_c + h2o_c + nad_c --> glyc__R_c + 2.0 h_c + nadh_c,1.2.1.3,92.7674482729905,0.0
R01758,0.0,abt__L_c + nad_c --> arab__L_c + h_c + nadh_c,,,
ARAI,0.0,arab__L_c --> rbl__L_c,5.3.1.4,15504.295741394275,0.0
HXAND,0.0,h2o_c + hxan_c + nad_c --> h_c + nadh_c + xan_c,1.17.1.4,128.25339090745217,0.0
HSK,0.0,atp_c + hom__L_c --> adp_c + phom_c,2.7.1.39,1272.792749424581,0.0
HSDxi,0.0,hom__L_c + nad_c --> aspsa_c + h_c + nadh_c,1.1.1.3,2486.106349590358,0.0
HSDy,0.0,hom__L_c + nadp_c --> aspsa_c + h_c + nadph_c,1.1.1.3,2486.106349590358,0.0
HSST,0.03151719744698234,hom__L_c + succoa_c --> coa_c + suchms_c,2.3.1.46,1469.0531854146438,2.1454088769486267e-05
GLUKA,7.63,atp_c + glc__D_c --> adp_c + g6p_A_c,2.7.1.2,13878.045323295384,0.0005497892406499385
HPDOAi_num1,0.0,dhptn_c + h_c + nadph_c --> nadp_c + thbpt_c,"1.5.1.34,1.-.-.-",13861.04786397318,0.0
ACNPLYS,0.0,acmana_c + h2o_c + pep_c --> acnam_c + h_c + pi_c,2.5.1.56,563.0180742634121,0.0
ACNML,0.0,acnam_c --> acmana_c + pyr_c,,,
PMANM,0.0,man6p_c --> man1p_c,5.4.2.8,1380.9256194536026,0.0
MAN6PI_num1,0.0,man6p_c --> f6p_B_c,5.3.1.8,1556548.4222442103,0.0
DDPA,0.09491594381003562,e4p_c + h2o_c + pep_c --> 2dda7p_c + h_c + pi_c,"2.5.1.54,5.4.99.5",2873.822616159483,3.3027767015376655e-05
TALA,0.0,g3p_c + s7p_c --> e4p_c + f6p_B_c,2.2.1.2,24233.08654593337,0.0
