,fluxes,equ,ec-code,kcat_MW,E
TMPK,0.0,atp_c + thmmp_c --> adp_c + thmpp_c,2.7.4.16,6.3204409908789385,0.0
TMDPK,0.0,atp_c + thm_c --> amp_c + thmpp_c,2.7.6.2,10.307789088293976,0.0
r0163,0.0,akg_c + h_c + thmpp_c --> HC01435_c + co2_c,1.2.4.2,17033.493896810658,0.0
HCYSMT,0.0,amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c,2.1.1.10,25904.523613289482,0.0
FMETDF_num1,0.0,fmet_c + h2o_c --> for_c + met__L_c,3.5.1.88,24.303531941158784,0.0
ENOm,10.722024035638174,2pg_c --> h2o_c + pep_c,4.2.1.11,8308.139383683674,0.0012905445540183306
UAGCVT_num1,0.0,pep_c + uacgam_c --> h_c + pi_c + uaccg_c,2.5.1.7,59.35730924803292,0.0
ORNTA,0.0,akg_c + orn_c --> glu5sa_c + glu__L_c,2.6.1.13,119.73799902098524,0.0
ACODA_num1,0.0,acorn_c + h2o_c --> ac_c + orn_c,3.5.1.14,25213.711561863165,0.0
TRPS2,0.0,indole_c + ser__L_c --> h2o_c + trp__L_c,4.2.1.20,1013.459806477587,0.0
AROH,0.0,Largn_c + h_c --> co2_c + h2o_c + phe__L_c,,,
PHETA1_num1,0.0,akg_c + phe__L_c --> glu__L_c + phpyr_c,2.6.1.9,24116.155077826854,0.0
LDH_Lm,0.0,lac__L_c + nad_c --> h_c + nadh_c + pyr_c,1.1.1.27,11269.842102233597,0.0
MMSAD3,0.0,coa_c + msa_c + nad_c --> accoa_c + co2_c + nadh_c,1.2.1.27,126.6782143917283,0.0
P5CD_num1,0.0,1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c,1.5.1.12,382.7050565108757,0.0
ALDD2x_num1,0.0,acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,1.2.1.3,92.7674482729905,0.0
SSALy,0.0,h2o_c + nadp_c + sucsal_c --> 2.0 h_c + nadph_c + succ_c,1.2.1.16,502.09586025464927,0.0
GLYCLTDx,0.0,glyclt_c + nad_c <-- glx_c + h_c + nadh_c,1.1.1.81,1240.3623205934825,0.0
NTP10,0.0,h2o_c + itp_c --> h_c + idp_c + pi_c,3.6.1.15,93.04087158713075,0.0
NDPK9,0.0,atp_c + idp_c --> adp_c + itp_c,2.7.4.6,41364.23907337833,0.0
TYRTA_num1,0.0,akg_c + tyr__L_c --> 34hpp_c + glu__L_c,2.6.1.9,24116.155077826854,0.0
r0186,0.0,ethamp_c + h2o_c --> acald_c + h_c + nh4_c + pi_c,,,
ETHAAL,0.0,etha_c --> acald_c + nh4_c,,,
R00753,0.008055015453520963,lac__L_c --> acald_c + for_c,,,
ALCD2x_num1,0.0,etoh_c + nad_c --> acald_c + h_c + nadh_c,1.1.1.1,45390.92013075872,0.0
G6PDA_num1,0.0,gam6p_c + h2o_c --> f6p_B_c + nh4_c,3.5.99.6,6420.219363944468,0.0
GF6PTA,0.0661871556439255,f6p_B_c + gln__L_c --> gam6p_c + glu__L_c,2.6.1.16,672.1850920394422,9.846567028600776e-05
CYSDS,0.0,cys__L_c + h2o_c --> h2s_c + nh4_c + pyr_c,4.4.1.8,356482.2855561651,0.0
SAGH,0.0,h2o_c + sucr_c --> fru_c + glc__D_c,3.2.1.20,11665.852140043917,0.0
ISOMS,0.0,sucr_c --> pala_c,,,
R00818,0.0,2.0 h_c + nadh_c + o2_c + salc_c --> catechol_c + co2_c + h2o_c + nad_c,1.14.13.1,314.3288539399352,0.0
TRE6PH,0.0,h2o_c + tre6p_c --> g6p_A_c + glc__D_c,3.2.1.93,2126.317822289713,0.0
MAL6PG,0.0,h2o_c + malt6p_c --> g6p_A_c + glc__D_c,3.2.1.122,62.586932211304976,0.0
CLB6PH_num1,0.0,6pgg_c + h2o_c --> g6p_A_c + glc__D_c,3.2.1.86,1874.2868543267139,0.0
G3PD1ir,0.0,glyc3p_c + nad_c --> dhap_c + h_c + nadh_c,1.1.1.94,,
GLYK,8.967437737334805e-05,atp_c + glyc_c --> adp_c + glyc3p_c,2.7.1.30,214707.76202038547,4.176578272230041e-10
G3PCT,0.09364364310912357,ctp_c + glyc3p_c --> cdpglyc_c + ppi_c,2.7.7.39,4431.829388188836,2.112979424674854e-05
SULR,0.03406908637978496,4.0 h_c + 3.0 nadph_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nadp_c,1.8.1.2,5631.899010165406,6.049307048704406e-06
HEX7_num1,0.0,atp_c + fru_c --> adp_c + f6p_B_c,2.7.1.4,149932.36366956294,0.0
SBTD_D2,0.0,nad_c + sbt__D_c --> fru_c + h_c + nadh_c,1.1.1.14,9575.592614114908,0.0
R00878,0.0,glc__D_c --> fru_c,5.3.1.5,1350.875133340172,0.0
CYSS_2_num1,0.0,acser_c + h2s_c --> ac_c + cys__L_c + h_c,2.5.1.47,14121.686418370877,0.0
AMPTASECGe,0.0,cgly_c + h2o_c --> cys__L_c + gly_c,3.4.11.1,18225.881906124425,0.0
PTA2,0.0,h_c + pi_c + ppcoa_c --> coa_c + ppap_c,2.3.1.8,37911.18689673737,0.0
MACCOAT_num1,0.0,accoa_c + ppcoa_c --> 2maacoa_c + coa_c,2.3.1.9,7003.420346478321,0.0
MCITSm,0.0,h2o_c + oaa_c + ppcoa_c --> 2mcit_c + coa_c + h_c,2.3.3.5,1564.7560356764798,0.0
MMTSAO,0.0,coa_c + mmtsa_c + nad_c --> co2_c + nadh_c + ppcoa_c,1.2.1.27,126.6782143917283,0.0
DHFR,0.0,nadp_c + thf_c --> dhf_c + h_c + nadph_c,1.5.1.3,10485.27977486218,0.0
THFGLUS,0.0,atp_c + glu__L_c + thf_c --> adp_c + h_c + pi_c + thfglu_c,6.3.2.17,3024.2268276257378,0.0
FTHFLi,0.0,atp_c + for_c + thf_c --> 10fthf_c + adp_c + pi_c,1.5.1.5,11139.83083385708,0.0
FTHFD,0.14975168259646476,10fthf_c + h2o_c --> for_c + h_c + thf_c,3.5.1.10,,
GHMT2r,0.0,gly_c + h2o_c + mlthf_c --> ser__L_c + thf_c,2.1.2.1,2756.083192953318,0.0
METS_1_num1,0.0,5mthf_c + hcys__L_c --> met__L_c + thf_c,,229226.70757238907,0.0
GLGC_num1,0.0,atp_c + g1p_c --> adpglc_c + ppi_c,2.7.7.27,4800.745376929949,0.0
G1PCTYT,0.0,ctp_c + g1p_c --> cdpglc_c + ppi_c,2.7.7.33,,
PGMTh,0.0,g1p_c --> g6p_A_c,5.4.2.10,116.43100852204105,0.0
ITCY,0.0,cytd_c + itp_c --> cmp_c + idp_c,2.7.1.48,235.5308037943516,0.0
NTD2_num1,0.0,h2o_c + ump_c --> h_c + pi_c + uri_c,3.1.4.16,160.28461278332492,0.0
URIK1,0.0,atp_c + uri_c --> adp_c + ump_c,2.7.1.48,235.5308037943516,0.0
OMPDC,0.024414008371694097,h_c + orot5p_c --> co2_c + ump_c,4.1.1.23,16645.782939413682,1.4666782848577764e-06
UPPRT_num1,0.0,prpp_c + ura_c --> ppi_c + ump_c,2.4.2.9,302.2054438661704,0.0
UTUP,0.0,uri_c + utp_c --> udp_c + ump_c,2.7.1.48,235.5308037943516,0.0
URIK2,0.0,gtp_c + uri_c --> gdp_c + ump_c,2.7.1.48,235.5308037943516,0.0
URIK3,0.0,itp_c + uri_c --> idp_c + ump_c,2.7.1.48,235.5308037943516,0.0
ATNS_nh4,0.010857885943704583,chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c,2.6.1.85,0.203006417016551,0.05348543215173018
ANS,0.0,chor_c + gln__L_c --> anth_c + glu__L_c + h_c + pyr_c,2.6.1.85,0.203006417016551,0.0
THRD_L,0.075748756542333,thr__L_c --> 2obut_c + nh4_c,4.3.1.19,14711.94166609136,5.148793970337824e-06
SHSL4r,0.0,h2o_c + suchms_c --> 2obut_c + h_c + nh4_c + succ_c,2.5.1.48,5472.430825937607,0.0
CYSTGL,0.0,cyst__L_c + h2o_c --> 2obut_c + cys__L_c + nh4_c,4.4.1.1,356.13008729632753,0.0
ALKP_num1,0.0,dhap_c + h2o_c --> dha_c + h_c + pi_c,3.1.3.1,85118.65175375926,0.0
TPI_num1,0.0,g3p_c --> dhap_c,5.3.1.1,1476408.9106487725,0.0
MGSA,0.0,dhap_c --> h_c + mthgxl_c + pi_c,4.2.3.3,57976.04023868271,0.0
CHOLK,0.0,atp_c + chol_c --> adp_c + cholp_c,,,
GPDDA1pp_num1,0.0,g3pc_c + h2o_c --> chol_c + glyc3p_c,3.1.4.46,267.8885775305276,0.0
GLYCDx,0.0,glyc_c + nad_c --> dha_c + h_c + nadh_c,,,
ALCD19_num1,0.0,glyc_c + nad_c --> glyald_c + h_c + nadh_c,1.1.1.1,45390.92013075872,0.0
R01049,0.09260157075673503,atp_c + r5p_c --> amp_c + prpp_c,,570671.551337501,1.6226771868985197e-07
RBKr,0.0,atp_c + rib__D_c --> adp_c + r5p_c,2.7.1.15,1931.7551476071308,0.0
ADPRDP,0.0,adprib_c + h2o_c --> amp_c + r5p_c,3.6.1.13,11119.269277543352,0.0
R01056,0.0,r5p_c --> ru5p__D_c,5.3.1.6,539501.8489694028,0.0
R01057,0.008084952860511831,r1p_c --> r5p_c,5.4.2.7,8665.00171050976,9.330584263711814e-07
GAPDHf,11.030219091056331,g3p_c + nad_c + pi_c --> 13dpg_c + nadh_c,1.2.1.12,10717.241303828356,0.0010292032042906578
GAPDi_nadp,0.0,13dpg_c + nadph_c --> g3p_c + nadp_c + pi_c,1.2.1.13,17687.483610525756,0.0
DRPA,0.0,2dr5p_c --> acald_c + g3p_c,4.1.2.4,16649.208009697293,0.0
TGBPA,0.0,tagdp__D_c --> dhap_c + g3p_c,,,
FBAf,5.489855441525126,fdp_B_c --> dhap_c + g3p_c,4.1.2.13,641.1286896635697,0.008562797968697845
ATPPRT,0.016329077498995412,atp_c + prpp_c --> ppi_c + prbatp_c,2.4.2.17,114.59211082657706,0.0001424973969081321
GLUPRT,0.03707088301381864,gln__L_c + h2o_c + prpp_c --> glu__L_c + ppi_c + pram_c,2.4.2.14,,
ANPRT,0.010857885943704583,anth_c + prpp_c --> ppi_c + pran_c,2.4.2.18,116.88901764087956,9.289055689614469e-05
FUM,0.0,mal__L_c --> fum_c + h2o_c,4.2.1.2,25009.328918091735,0.0
ADSL1r,0.03718724032199817,dcamp_c --> amp_c + fum_c,4.3.2.2,114.76386825862896,0.0003240326497029007
ARGSL,0.03858351882524596,argsuc_c --> arg__L_c + fum_c,4.3.2.1,27833.917109376158,1.3862051350382402e-06
LLEUDr,0.0,h2o_c + leu__L_c + nad_c --> 4mop_c + h_c + nadh_c + nh4_c,1.4.1.9,4836.197648156262,0.0
LEUTAi_num1,0.0,akg_c + leu__L_c --> 4mop_c + glu__L_c,2.6.1.42,1706.282766133735,0.0
GALKr,0.0,atp_c + gal_c --> adp_c + gal1p_c,2.7.1.6,2546.921984222089,0.0
DGGH,0.0,h2o_c + melib_c --> gal_c + glc__D_c,3.2.1.22,17102.486773901906,0.0
RAFGH,0.0,h2o_c + raffin_c --> gal_c + sucr_c,3.2.1.22,17102.486773901906,0.0
ACNMCT,0.0,acnam_c + ctp_c --> cmpacna_c + ppi_c,2.7.7.43,1353.918340402271,0.0
IDIh,0.0,ipdp_c --> dmpp_c,5.3.3.2,208110.9973563468,0.0
NTD11pp_num1,0.0,h2o_c + imp_c --> h_c + ins_c + pi_c,3.1.4.16,160.28461278332492,0.0
IMPC,0.0,h2o_c + imp_c --> fprica_c,2.1.2.3,346.31454582183494,0.0
IMPD,0.016212720190815887,h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c,,375505.4081330962,4.317573020165228e-08
HXPRT,0.0,hxan_c + prpp_c --> imp_c + ppi_c,2.4.2.8,764.4438293101663,0.0
GMPR,0.0,gmp_c + 2.0 h_c + nadph_c --> imp_c + nadp_c + nh4_c,1.7.1.7,33.84148032476084,0.0
ADSS,0.03718724032199817,asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2.0 h_c + pi_c,6.3.4.4,35.31634462282696,0.001052975349491916
NDPK8m,0.004594253604047055,atp_c + dadp_c --> adp_c + datp_c,2.7.4.6,41364.23907337833,1.1106824897460466e-07
ALATA_D,0.020301267885763558,akg_c + ala__D_c --> glu__D_c + pyr_c,2.6.1.21,26322.90576606901,7.712396217264312e-07
ALAALAr,0.0,2.0 ala__D_c + atp_c --> adp_c + alaala_c + h_c + pi_c,6.3.2.4,169.92552191132663,0.0
AGMT,0.0,agm_c + h2o_c --> ptrc_c + urea_c,3.5.3.11,168.35872802759866,0.0
R01163,0.016329077498995412,h2o_c + htdol__L_c + nad_c --> 2.0 h_c + his__L_c + nadh_c,1.1.1.23,396.26413849439217,4.120755807234496e-05
HISDr,0.0,his__L_c --> nh4_c + urcan_c,4.3.1.3,11024.887220819164,0.0
ACOAD1_num1,0.009293037655390808,b2coa_c + h_c + nadh_c --> btcoa_c + nad_c,1.3.99.2,843.4612152485453,1.1017741524312295e-05
PBUTT,0.0,btcoa_c + h_c + pi_c --> butpi_c + coa_c,2.3.1.19,68984.27670675713,0.0
ACACT2r_num1,0.0,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,2.3.1.9,7003.420346478321,0.0
BUTCT,0.0,ac_c + btcoa_c --> C00246_c + accoa_c,2.8.3.8,21866.718988167755,0.0
IBTMr,0.0,ibcoa_c --> btcoa_c,,,
INS2D_num1,0.0,inost_c + nad_c --> 2ins_c + h_c + nadh_c,1.1.1.18,5444.56481910217,0.0
MI1PP,0.0,h2o_c + mi1p__D_c --> h_c + inost_c + pi_c,3.1.3.25,13123.808916087872,0.0
MI4PP,0.0,h2o_c + mi4p__D_c --> h_c + inost_c + pi_c,3.1.3.25,13123.808916087872,0.0
MI3PP,0.0,h2o_c + mi3p__D_c --> h_c + inost_c + pi_c,3.1.3.25,13123.808916087872,0.0
ACGAMK,0.0,acgam_c + atp_c --> acgam6p_c + adp_c,,,
ACGAM2E,0.0,acgam_c --> acmana_c,,,
IPPS,0.08088366024742606,3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c,2.3.3.13,159.52448121988368,0.0005070297651426836
VALTA_num1,0.0,akg_c + val__L_c --> 3mob_c + glu__L_c,2.6.1.42,1706.282766133735,0.0
MTHFD,0.20424893065676558,mlthf_c + nadp_c --> methf_c + nadph_c,1.5.1.5,11139.83083385708,1.8335011877917896e-05
GLYCL,0.0,gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c,2.1.2.10,70.94371797669656,0.0
MTHFR3_1,0.0,5mthf_c + nadp_c --> h_c + mlthf_c + nadph_c,1.5.1.20,5498.3368860553,0.0
MOHMT,8.010100348014453e-05,3mob_c + h2o_c + mlthf_c --> 2dhp_c + thf_c,2.1.2.11,94.48195000072063,8.477915991311947e-07
NTD9_num1,0.0,gmp_c + h2o_c --> gsn_c + h_c + pi_c,3.1.4.16,160.28461278332492,0.0
GUAPRT,0.0,gua_c + prpp_c --> gmp_c + ppi_c,2.4.2.8,764.4438293101663,0.0
GMPS,0.016212720190815887,atp_c + nh4_c + xmp_c --> amp_c + gmp_c + h_c + ppi_c,,,
GMPS2,0.0,atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + h_c + ppi_c,6.3.5.2,5495.1876033319095,0.0
ADD_num1,0.0,ade_c + h2o_c + h_c --> hxan_c + nh4_c,3.5.4.2,2428.479084960987,0.0
PRO1xm_num1,-0.05850446630615129,nad_c + pro__L_c <-- 1pyr5c_c + h_c + nadh_c,1.5.99.8,1749.5380411684705,-3.343995096389999e-05
P5CR_num1,0.0,nadp_c + pro__L_c <-- 1pyr5c_c + h_c + nadph_c,1.5.1.2,118670.94315762096,0.0
R01253,0.02638498074700183,fad_c + pro__L_c --> 1pyr5c_c + fadh2_c,1.5.99.8 ,,
NNAM_num1,0.0,h2o_c + ncam_c --> nac_c + nh4_c,3.5.1.19,2743.6265756664898,0.0
FACOAL160p_num1,0.0,atp_c + coa_c + h_c + hdca_c --> amp_c + pmtcoa_c + ppi_c,6.2.1.16,434.0160235021372,0.0
CYSTL,0.0,cyst__L_c + h2o_c --> hcys__L_c + nh4_c + pyr_c,4.4.1.8,356482.2855561651,0.0
CYSTS,0.0,hcys__L_c + ser__L_c --> cyst__L_c + h2o_c,4.2.1.22,2463.6706464776585,0.0
RHCCE,0.0,rhcys_c --> dhptd_c + hcys__L_c,4.4.1.21,25383.465852830635,0.0
4HBZFm,0.0,4hbzcoa_c + h2o_c --> 4hbz_c + coa_c + h_c,,1244006.5655746602,0.0
ACONTa,0.19517606255491668,cit_c --> acon_c + h2o_c,4.2.1.3,36205.57328807148,5.390773983938563e-06
GCALDDm_num1,0.0,gcald_c + h2o_c + nad_c --> glyclt_c + 2.0 h_c + nadh_c,1.2.1.3,93.64554241718315,0.0
PGLYCP,0.0,2pglyc_c + h2o_c --> glyclt_c + h_c + pi_c,,,
PPAKr,0.0,atp_c + h_c + prpnte_c --> adp_c + ppap_c,2.7.2.1,41259.00891708855,0.0
AACOAT_num1,0.0,acac_c + atp_c + coa_c + h_c --> aacoa_c + amp_c + ppi_c,6.2.1.3,174.89175428834815,0.0
HMGL,0.0,hmgcoa_c --> acac_c + accoa_c,4.1.3.4,8718.580674147359,0.0
BDH,0.0,bhb_c + nad_c --> acac_c + h_c + nadh_c,1.1.1.30,36777.21905450657,0.0
R01365,8.758715707528797,acac_c + btcoa_c --> C00246_c + aacoa_c,2.8.3.9,,
PPNDH,0.035161383566724276,h_c + pphn_c --> co2_c + h2o_c + phpyr_c,4.2.1.51,61734.18291700117,5.695610098864866e-07
R01387,0.0,udpglcur_c --> C02330_c,5.1.3.12,,
HPYRRx,0.0,glyc__R_c + nad_c --> h_c + hpyr_c + nadh_c,1.1.1.81,1175.7810567687673,0.0
ASPCT_1,0.024414008371694097,asp__L_c + cbp_c --> cbasp_c + 2.0 h_c + pi_c,2.1.3.2,10254.266928946341,2.3808633557974596e-06
OCBTm,0.03858351882524596,cbp_c + orn_c --> citr__L_c + 2.0 h_c + pi_c,2.1.3.3,123687.76588567536,3.1194288739040465e-07
MTAN,0.0,5mta_c + h2o_c --> 5mtr_c + ade_c,3.2.2.9,300.75909694812964,0.0
XYLI1,0.0,xyl__D_c --> xylu__D_c,5.3.1.5,1350.875133340172,0.0
VALDHr,0.0,h2o_c + nad_c + val__L_c --> 3mob_c + h_c + nadh_c + nh4_c,1.4.1.9,4836.197648156262,0.0
LCADi,0.0,h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c,4.1.2.19,788.0086084415532,0.0
THRD,0.0,nad_c + thr__L_c --> 2aobut_c + h_c + nadh_c,1.1.1.103,15690.558246317627,0.0
THRS_1,0.0,h2o_c + phom_c --> h_c + pi_c + thr__L_c,4.2.3.1,26350.031887463156,0.0
GPDDA2_num1,0.0,g3pe_c + h2o_c --> etha_c + glyc3p_c,3.1.4.46,267.8885775305276,0.0
GUI1,0.0,glcur_c --> fruur_c,5.3.1.12,4473.781249525451,0.0
DHBS,0.0,23dhb_c + atp_c + h_c --> 23dhba_c + ppi_c,2.7.7.58,206.8494390490504,0.0
DHBD,0.0,23ddhb_c + nad_c --> 23dhb_c + h_c + nadh_c,1.3.1.28,2273.690432181388,0.0
PGKm,0.0,3pg_c + atp_c + h_c --> 13dpg_c + adp_c,2.7.2.3,55275.959601353126,0.0
PGCD,0.30819505541815695,3pg_c + nad_c --> 3php_c + h_c + nadh_c,1.1.1.95,32484.495392608686,9.487450911374837e-06
GLYCK,0.0,atp_c + glyc__R_c --> 3pg_c + adp_c,2.7.1.31,25127.394813000592,0.0
ACPh,0.0,13dpg_c + h2o_c --> 3pg_c + 2.0 h_c + pi_c,3.6.1.7,303802.3139985963,0.0
PGM,0.0,2pg_c --> 3pg_c,5.4.2.1,,
R01519,0.0,15gl_c + h2o_c --> glcn_c + h_c,3.1.1.17,71557.80162591429,0.0
R01520_num1,0.0,glc_D_B_c + nad_c --> 15gl_c + h_c + nadh_c,1.1.1.47,67527574.59670103,0.0
RBK_Dr,0.0,atp_c + rbl__D_c --> adp_c + ru5p__D_c,2.7.1.16,3480.2641324571478,0.0
GND_num1,0.0,6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c,1.1.1.44,1791.7015550775006,0.0
RPEh,0.09115702090153335,ru5p__D_c --> xu5p__D_c,5.1.3.1,205574.58564745824,4.4342553635428154e-07
ALTRH,0.0,altrn_c --> 2ddglcn_c + h2o_c,4.2.1.7,,
DDGLK,0.0,2ddglcn_c + atp_c --> 2ddg6p_c + adp_c,2.7.1.45,1226.8770047924913,0.0
DKII,0.0,2ddglcn_c + nad_c --> 46dh25dohxn_c + h_c + nadh_c,1.1.1.125,,
ATDAMh,0.0,atp_c + damp_c --> adp_c + dadp_c,2.7.4.3,12.620680558377078,0.0
DATCY,0.0,cytd_c + datp_c --> cmp_c + dadp_c,2.7.1.48,235.5308037943516,0.0
DATUP,0.0,datp_c + uri_c --> dadp_c + ump_c,2.7.1.48,235.5308037943516,0.0
MPL,0.0,h_c + malt_c + pi_c --> g1p_B_c + glc__D_c,2.4.1.8,1406.764964368736,0.0
MALTATr,0.0,accoa_c + malt_c --> acmalt_c + coa_c,2.3.1.79,,
PUNP1_num1,0.0,adn_c + h_c + pi_c --> ade_c + r1p_c,2.4.2.1,982617.6685430576,0.0
3NTD7l_num1,0.0,3amp_p_c + h2o_c --> adn_c + h_c + pi_c,3.1.4.16,160.28461278332492,0.0
TMDK1,0.0,atp_c + thymd_c --> adp_c + dtmp_c,2.7.1.21,144.33453926643512,0.0
NTD5_num1,0.0,dtmp_c + h2o_c --> h_c + pi_c + thymd_c,3.1.4.16,160.28461278332492,0.0
TMDPP,0.0,h_c + pi_c + thymd_c --> 2dr1p_c + thym_c,,,
ARABDI,0.0,arab__D_c --> rbl__D_c,,,
R01582,0.0,akg_c + phe__D_c --> glu__D_c + phpyr_c,2.6.1.21,26322.90576606901,0.0
GLK1_3,0.0,atp_c + glc_D_B_c --> adp_c + g6p_B_c,2.7.1.2,13878.045323295384,0.0
ACOATA_num1,0.0,ACP_c + accoa_c --> acACP_c + coa_c,2.3.1.41,7.912547652073625,0.0
R01625,5.4591542270609445e-05,C03688_c + coa_c --> ACP_c + pap_c,2.7.8.7,78.09028796004685,6.990823532183667e-07
MCOATA,0.1937644429945501,ACP_c + malcoa_c --> coa_c + malACP_c,2.3.1.39,690.4532046533452,0.0002806337079597351
XYLK,0.0,atp_c + xylu__D_c --> adp_c + xu5p__D_c,2.7.1.17,49707.721695425214,0.0
R01641,0.0,g3p_c + s7p_c --> r5p_c + xu5p__D_c,2.2.1.1,3210765.008476001,0.0
ABTA,0.0,4abut_c + akg_c --> glu__L_c + sucsal_c,2.6.1.19,1805.9899241487467,0.0
OMCDC,0.08088366024742606,3c4mop_c + h_c --> 4mop_c + co2_c,,,
R01654,0.0,10fthf_c + atp_c + glu__L_c --> 10fthfglu__L_c + adp_c + h_c + pi_c,6.3.2.17,3024.2268276257378,0.0
MTHFC_1,0.20424893065676558,h2o_c + methf_c --> 10fthf_c + h_c,1.5.1.5,11139.83083385708,1.8335011877917896e-05
DMATT,2.993740699086876e-05,dmpp_c + ipdp_c --> grdp_c + ppi_c,2.5.1.10,874.3110849136758,3.424113854604119e-08
DCMPDA,0.0,dcmp_c + h2o_c + h_c --> dump_c + nh4_c,3.5.4.12,114295.32637299797,0.0
NTD3_num1,0.0,dcmp_c + h2o_c --> dcyt_c + h_c + pi_c,3.1.4.16,160.28461278332492,0.0
CYTK2,0.0,atp_c + dcmp_c --> adp_c + dcdp_c,2.7.4.14,13086.93258114656,0.0
GUAD_1,0.0,gua_c + h2o_c + h_c --> nh4_c + xan_c,3.5.4.3,12554.847238050772,0.0
LCGH_num1,0.0,h2o_c + lcts_c --> gal_c + glc__D_c,3.2.1.23,3762.664885159241,0.0
BUTKr,0.0,C00246_c + atp_c + h_c --> adp_c + butpi_c,2.7.2.7,90446.06955808238,0.0
CHRS,0.06823937007028008,3psme_c --> chor_c + h_c + pi_c,4.2.3.5,36.933290414021826,0.0018476385208389884
CHORM_num1,0.05731020343437847,chor_c --> pphn_c,5.4.99.5,9164.649742376143,6.253398116174978e-06
ADCS,4.13432852061701e-05,chor_c + gln__L_c --> 4adcho_c + glu__L_c,4.1.3.27,253.74778498523983,1.6293062502427356e-07
ICHORS_num1,0.0,chor_c --> ichor_c,5.4.4.2,698.1773640751068,0.0
NAMNPP,0.0,nicrnt_c + ppi_c --> h_c + nac_c + prpp_c,2.4.2.11,,
PPOR_1,0.02214881986765419,nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c,1.3.1.12,3390.810912467362,6.532012677621517e-06
R01731,0.0,Largn_c + oaa_c --> asp__L_c + pphn_c,2.6.1.9,24116.155077826854,0.0
GLYOX_num1,0.0,h2o_c + lgt__S_c --> gthrd_c + h_c + lac__D_c,,856754.8639357955,0.0
GNKh,0.0,atp_c + glcn_c --> 6pgc_c + adp_c,2.7.1.12,591.9326703315418,0.0
HOXPRx,0.0,glyc__R_c + nad_c --> 2h3oppan_c + h_c + nadh_c,1.1.1.60,15590.470916621236,0.0
TARTDC,0.0,h_c + tartr__L_c --> co2_c + glyc__R_c,1.1.1.93,9665.78023382614,0.0
r0393_num1,0.0,glyald_c + h2o_c + nad_c --> glyc__R_c + 2.0 h_c + nadh_c,1.2.1.3,92.7674482729905,0.0
R01758,0.0,abt__L_c + nad_c --> arab__L_c + h_c + nadh_c,,,
ARAI,0.0,arab__L_c --> rbl__L_c,5.3.1.4,15504.295741394275,0.0
HXAND,0.0,h2o_c + hxan_c + nad_c --> h_c + nadh_c + xan_c,1.17.1.4,102.90205829456549,0.0
HSK,0.0,atp_c + hom__L_c --> adp_c + phom_c,2.7.1.39,1272.792749424581,0.0
HSDxi,0.0,hom__L_c + nad_c --> aspsa_c + h_c + nadh_c,1.1.1.3,2486.106349590358,0.0
HSDy,0.0,hom__L_c + nadp_c --> aspsa_c + h_c + nadph_c,1.1.1.3,2486.106349590358,0.0
HSST,0.022655802868916664,hom__L_c + succoa_c --> coa_c + suchms_c,2.3.1.46,1469.0531854146438,1.5422044003479702e-05
GLUKA,5.850914562109025,atp_c + glc__D_c --> adp_c + g6p_A_c,2.7.1.2,13878.045323295384,0.00042159500317294734
HPDOAi_num1,0.0,dhptn_c + h_c + nadph_c --> nadp_c + thbpt_c,1.-.-.-,,
ACNPLYS,0.0,acmana_c + h2o_c + pep_c --> acnam_c + h_c + pi_c,2.5.1.56,563.0180742634121,0.0
ACNML,0.0,acnam_c --> acmana_c + pyr_c,,,
PMANM,0.0,man6p_c --> man1p_c,5.4.2.8,1380.9256194536026,0.0
MAN6PI_num1,0.0,man6p_c --> f6p_B_c,5.3.1.8,1556548.4222442103,0.0
DDPA,0.06823937007028008,e4p_c + h2o_c + pep_c --> 2dda7p_c + h_c + pi_c,5.4.99.5,3364.8216898127534,2.0280233653057997e-05
TALA,0.0,g3p_c + s7p_c --> e4p_c + f6p_B_c,2.2.1.2,24233.08654593337,0.0
FBA3hi,0.07969819548590672,s17bp_c --> dhap_c + e4p_c,4.1.2.13,641.1286896635697,0.00012430920152353204
TKT2,0.0,f6p_B_c + g3p_c --> e4p_c + xu5p__D_c,2.2.1.1,3210765.008476001,0.0
PFK_3,0.07969819548590672,atp_c + s7p_c --> adp_c + s17bp_c,2.7.1.11,8893.388897843302,8.961510218588774e-06
NTPTP1_num1,0.0,dgtp_c + h2o_c --> dgsn_c + h_c + pppi_c,3.1.5.1,282501.1290824639,0.0
